"No.","Time","Source","Destination","Protocol","Length","Info"
"2251","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=793547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2260]"
"2252","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=794947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2260]"
"2253","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=796347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2260]"
"2254","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=797747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2260]"
"2255","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=799147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2260]"
"2256","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=800547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2260]"
"2257","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=801947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2260]"
"2258","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=803347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2260]"
"2259","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=804747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2260]"
"2260","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"2261","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=807547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2272]"
"2262","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=808947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2272]"
"2263","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=810347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2272]"
"2264","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=811747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2272]"
"2265","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=813147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2272]"
"2266","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=814547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2272]"
"2267","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=815947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2272]"
"2268","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=817347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2272]"
"2269","8.048099","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=818747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2272]"
"2270","8.048244","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49843  >  443 [ACK] Seq=9831 Ack=820147 Win=130816 Len=0"
"2271","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=820147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2272]"
"2272","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"2273","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=822947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2277]"
"2274","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=824347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2277]"
"2275","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=825747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2277]"
"2276","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=827147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2277]"
"2277","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2278","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=829947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2290]"
"2279","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=831347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2290]"
"2280","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=832747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2290]"
"2281","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=834147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2290]"
"2282","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=835547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2290]"
"2283","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=836947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2290]"
"2284","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=838347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2290]"
"2285","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=839747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2290]"
"2286","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=841147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2290]"
"2287","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=842547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2290]"
"2288","8.050477","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=843947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2290]"
"2289","8.050551","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49843  >  443 [ACK] Seq=9831 Ack=845347 Win=130816 Len=0"
"2290","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"2291","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=846747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2301]"
"2292","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=848147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2301]"
"2293","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=849547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2301]"
"2294","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=850947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2301]"
"2295","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=852347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2301]"
"2296","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=853747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2301]"
"2297","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=855147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2301]"
"2298","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=856547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2301]"
"2299","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=857947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2301]"
"2300","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=859347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2301]"
"2301","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"2302","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=862147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2314]"
"2303","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=863547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2314]"
"2304","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=864947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2314]"
"2305","8.053010","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=866347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2314]"
"2306","8.053058","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49843  >  443 [ACK] Seq=9831 Ack=867747 Win=130816 Len=0"
"2307","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=867747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2314]"
"2308","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=869147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2314]"
"2309","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=870547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2314]"
"2310","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=871947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2314]"
"2311","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=873347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2314]"
"2312","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=874747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2314]"
"2313","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=876147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2314]"
"2314","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"2315","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=878947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2326]"
"2316","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=880347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2326]"
"2317","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=881747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2326]"
"2318","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=883147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2326]"
"2319","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=884547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2326]"
"2320","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=885947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2326]"
"2321","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=887347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2326]"
"2322","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=888747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2326]"
"2323","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=890147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2326]"
"2324","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=891547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2326]"
"2325","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=892947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2326]"
"2326","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"2327","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=895747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2338]"
"2328","8.056021","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=897147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2338]"
"2329","8.056097","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49843  >  443 [ACK] Seq=9831 Ack=898547 Win=130816 Len=0"
"2330","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=898547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2338]"
"2331","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=899947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2338]"
"2332","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=901347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2338]"
"2333","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=902747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2338]"
"2334","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=904147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2338]"
"2335","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=905547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2338]"
"2336","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=906947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2338]"
"2337","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=908347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2338]"
"2338","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"2339","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=911147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2351]"
"2340","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=912547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2351]"
"2341","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=913947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2351]"
"2342","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=915347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2351]"
"2343","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=916747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2351]"
"2344","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=918147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2351]"
"2345","8.058139","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=919547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2351]"
"2346","8.058198","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49843  >  443 [ACK] Seq=9831 Ack=920947 Win=130816 Len=0"
"2347","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=920947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2351]"
"2348","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=922347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2351]"
"2349","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=923747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2351]"
"2350","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=925147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2351]"
"2351","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"2352","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=927947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2364]"
"2353","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=929347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2364]"
"2354","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=930747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2364]"
"2355","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=932147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2364]"
"2356","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=933547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2364]"
"2357","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=934947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2364]"
"2358","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=936347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2364]"
"2359","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=937747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2364]"
"2360","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=939147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2364]"
"2361","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=940547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2364]"
"2362","8.060156","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=941947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2364]"
"2363","8.060227","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","2001:40a8:4430::c","TCP","74","49843  >  443 [ACK] Seq=9831 Ack=943347 Win=130816 Len=0"
"2364","8.062319","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TLSv1.3","1474","Application Data"
"2365","8.062319","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=944747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2376]"
"2366","8.062319","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=946147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2376]"
"2367","8.062319","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=947547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2376]"
"2368","8.062319","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=948947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2376]"
"2369","8.062319","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [PSH, ACK] Seq=950347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2376]"
"2370","8.062319","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=951747 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2376]"
"2371","8.062319","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=953147 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2376]"
"2372","8.062319","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=954547 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2376]"
"2373","8.062319","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=955947 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2376]"
"2374","8.062319","2001:40a8:4430::c","2a0d:6fc2:4380:b300:24dd:68dc:2e7d:602b","TCP","1474","443  >  49843 [ACK] Seq=957347 Ack=9831 Win=260096 Len=1400 [TCP PDU reassembled in 2376]"
